iso2c	Country	Year	AG.YLD.CREL.KG	EG.IMP.CONS.ZS	EG.USE.COMM.FO.ZS	FI.RES.TOTL.CD	MS.MIL.MPRT.KD	NY.GDP.PCAP.CD	SH.DYN.MORT	TX.VAL.MRCH.CD.WT	GDPPCKD	AG.PRD.CREL.MT	SP.POP.DPND	SP.POP.TOTL	EN.URB.LCTY.UR.ZS	SP.URB.TOTL.IN.ZS	SP.DYN.TFRT.IN	AG.LND.AGRI.ZS	EN.ATM.CO2E.PC	EG.USE.ELEC.KH.PC
JP	Japan	1963	4223.953	57.103919111458	94.6090453153928	2059016359.99173	4.04e+08	717.866915230894	29.8	5452220000	8952.91970407303	19470310	50.1411231431674	96812000	29.3422717090783	66.0284	2.02	19.1437142077993	3.35932077635004	1506.01165144817
JP	Japan	1964	4318.43	61.0739002933836	95.2036703328143	2020623999.9913	1.907e+09	835.657252484116	27	6673060000	9894.68993895465	19079385	48.4700424594973	97826000	29.7847754516637	66.9472	2.05	19.1709844559585	3.67303507247562	1676.44593461861
JP	Japan	1965	4398.2	64.2456160779952	95.1410239221694	2153610239.99062	1.283e+09	919.776688184802	24.6	8451110000	10358.6082773708	18925511	47.155305986762	98883000	30.2264858275978	67.866	2.139	19.1000818107445	3.91290553482398	1775.83608911542
JP	Japan	1966	4509.286	66.8186570583891	95.2639358901762	2121519419.99058	3.59e+08	1058.50356090902	22.6	9776390000	11356.4486660952	18915600	46.2094653323625	99790000	30.5073667362343	68.6682	1.58	18.8055631306245	4.20626470588235	1984.16675017537
JP	Japan	1967	5136.552	74.0876808420852	96.5080322356579	2032436399.99032	6e+08	1228.9092104006	21	10441900000	12497.8853300719	21023600	45.5866546158996	100725000	30.6955790148773	69.4704	2.02	18.6473956913008	4.86355784561926	2253.66095805411
JP	Japan	1968	5227.336	77.1268339733238	96.6425595245175	2976246799.98983	4.95e+08	1450.61965234374	19.6	12971400000	14061.0164712587	20998208	45.2530376671391	101061000	31.0759909392268	70.2726	2.13	18.5355876738478	5.56659315660839	2513.33353123361
JP	Japan	1969	5072.191	81.3098369619143	97.0100770617973	3656225999.98819	4.25e+08	1669.09819990781	18.5	1.599e+10	15491.9339583103	19912510	45.1567339591356	103172000	30.9219156202302	71.0748	2.13	18.1401690755386	6.33852316519986	2863.17993253984
JP	Japan	1970	5125.427	84.6631991496588	97.004806744572	4876114549.8385	5.2e+08	2003.6470473595	17.5	19317500000	15160.9587343489	17661810	45.2513537525076	104345000	31.0633142843541	71.877	2.135	18.2601581674393	7.36808874407015	3222.00392927308
JP	Japan	1971	4916.996	86.623496680998	96.5139978656103	15469150614.8172	5.81e+08	2234.26166584966	16.5	23995300000	15670.3302343758	15205810	45.531792776195	105697000	31.163614821382	72.6448	2.16	17.8374693209708	7.54556102822218	3415.68824091507
JP	Japan	1972	5507.189	88.592144269339	96.5739067579185	18932675966.1755	6.27e+08	2917.6589757236	15.7	29088300000	16752.4448451943	16168610	45.9796174606194	107188000	31.2295652177578	73.4126	2.14	17.6868521549373	7.96146246781356	3737.26536552599
JP	Japan	1973	5748.081	90.7896287358445	97.3455999098039	13723930638.5749	5.68e+08	3931.30162742141	14.9	37016700000	17948.9015235337	16287820	46.5195105404237	108079000	31.4766195964372	74.1804	2.14	17.5859247135843	8.47295875239408	4090.99825127916
JP	Japan	1974	5629.957	90.4896169052264	96.1724417757311	16551248297.6647	9.14e+08	4281.35992841051	14.1	55468800000	17393.7556379183	16511820	47.0591816119022	110162000	31.3889880791207	74.9482	2.05	17.4986361156574	8.31387944118662	3967.08483869211
JP	Japan	1975	5933.267	90.1915693150205	95.4740489100081	14910849996.6814	1.583e+09	4581.57438948033	13.3	55819100000	17646.6817069616	17624828	47.5292956318287	111940000	31.4014099385125	75.716	1.909	17.1159618008186	7.77267068965517	4028.66714311238
JP	Japan	1976	5296.335	89.8322262535535	94.9935627986153	18590784646.1895	1.588e+09	5111.29514922012	12.5	67303700000	18212.9286398071	15772220	47.9030100798643	112771000	31.6569526025978	75.8078	1.85	17.0150068212824	8.0597194314141	4310.62063828467
JP	Japan	1977	5931.558	90.3189523238121	95.5226997555245	25907710022.7459	9.66e+08	6230.33568811025	11.8	81083300000	18830.1985322434	17495960	48.1799242730426	113863000	31.7359204216262	75.8996	1.8	16.9623362445415	8.21349643870265	4444.7713480235
JP	Japan	1978	5897.023	89.1397126132484	93.3945047179237	37824744319.6505	1.096e+09	8675.01399673361	11.1	9.8211e+10	19644.3509644448	16483170	48.352008533591	114898000	31.8344275521823	75.9914	1.79	16.9050218340611	7.8668572472976	4670.10739960661
JP	Japan	1979	5705.593	88.8333695292846	92.610890913916	31926244737.4067	1.01e+09	8953.59152027951	10.5	1.02299e+11	20547.827400456	15938870	48.4197618684458	115870000	31.9532437055857	76.0832	1.77	16.8504366812227	8.24734788987659	4862.75998964357
JP	Japan	1980	4843.159	87.434380885189	91.3240725561931	38918848626.0103	1.109e+09	9307.8392945915	9.9	1.30441e+11	20961.7932144426	13191708	48.3844629452059	116782000	32.0918759947771	76.175	1.75	16.5465465465465	8.11401701460842	4717.68765734445
JP	Japan	1981	5206.945	86.7873515172476	90.7442267074092	37839039769.2033	1.383e+09	10212.3781358968	9.3	1.51495e+11	21676.5912733001	13824230	48.2513532380952	117648000	32.2019508885826	76.2824	1.74	16.4901746724891	7.90159205426357	4754.37746498028
JP	Japan	1982	5308.437	84.6085196111106	88.5145770500452	34403732201.021	1.478e+09	9428.87465037143	8.8	1.38385e+11	22256.9893529059	14000333	48.0199387963193	118449000	32.3203295669513	76.3898	1.77	16.4554888039323	7.59990231238761	4696.62048645409
JP	Japan	1983	5300.535	83.6149938233003	87.431369500571	33844549531.4328	1.703e+09	10213.9582793067	8.3	1.46965e+11	22782.4224894183	14059961	47.6833382796974	119259000	32.438244279034	76.4972	1.8	16.4145275805571	7.41108574614914	4960.93376600508
JP	Japan	1984	5957.688	83.6282665287211	87.1033310430136	33898638541	2.045e+09	10786.7861809463	7.9	1.697e+11	23648.8981508697	16012384	47.2333978258271	120018000	32.5725213532165	76.6046	1.81	16.4409103372635	7.83324827942475	5184.88893332667
JP	Japan	1985	5847.185	81.5246835270467	84.9685660194467	34641202378.3718	1.957e+09	11465.7257816269	7.5	1.77164e+11	24993.3974239584	15856023	46.6746654633268	120754000	32.7138888448392	76.712	1.76	16.1245200219419	7.58067539791642	5327.79866505457
JP	Japan	1986	5898.88	81.2315984629713	84.5674357441461	51727320082.1566	1.877e+09	16882.2739520667	7.1	2.10757e+11	25544.8597264456	15805100	46.0022157868015	121492000	32.9094388315252	76.8374	1.72	16.0625171373732	7.53405330392125	5327.79113028018
JP	Japan	1987	5683.471	80.7210998566487	83.4730626047221	92701641597.0934	1.939e+09	20355.6052224356	6.8	2.31286e+11	26463.6208773269	14526600	45.2480190908413	122091000	33.1655439440301	76.9628	1.69	16.0175534832693	7.41845834664308	5639.94889058162
JP	Japan	1988	5469.193	82.4661944371147	84.7388686686928	106667716883.534	1.968e+09	24592.7720053534	6.6	2.64856e+11	28234.1795867818	13866800	44.4964682853436	122613000	33.4461852201895	77.0882	1.66	15.9544706527702	8.06669419229609	5904.78986730608
JP	Japan	1989	5673.693	82.9052515817534	84.919134295716	93672771033.574	2.234e+09	24505.7672958679	6.4	2.73932e+11	29628.8505262081	14317700	43.8540880682613	123116000	33.7337781906337	77.2136	1.57	15.7131102578168	8.32994809772897	6236.92290197862
JP	Japan	1990	5846.305	82.8804471224322	84.4916305259763	87828362968.59	2.727e+09	25123.6317862142	6.3	2.87581e+11	31173.2897996265	14449107	43.3952636525642	123537000	34.0477565048632	77.339	1.54	15.6143719144268	8.86239902215531	6486.15394578143
JP	Japan	1991	5415.618	82.1573645062224	83.8232387746453	80625855126.2864	2.982e+09	28540.7714826016	6.2	3.14786e+11	32109.7867487765	13069885	43.1457108708264	123921000	34.1575411200653	77.4744	1.53	15.5074053757543	8.88086258180615	6689.64905060482
JP	Japan	1992	5876.798	82.3491130669069	83.9395358810277	79696644592.9355	2.453e+09	31013.6471483626	6.1	3.39885e+11	32292.5139176677	14285796	43.0876443463395	124229000	34.2174576244707	77.6098	1.502	15.4004388370817	9.04436538167417	6716.81330446192
JP	Japan	1993	4429.361	80.8390164658131	82.369330679259	107989002612.443	2.174e+09	35451.2975115746	6	3.62244e+11	32268.0122828524	10737390	43.1962196970409	124536000	34.2775053833652	77.7452	1.458	15.2879868348875	8.90155004175499	6789.28181409392
JP	Japan	1994	6448.632	81.2738429143614	82.6686054981859	135145585630.246	1.031e+09	38814.8943789814	5.9	3.97005e+11	32435.9785961589	15787237	43.4287292541994	124961000	34.3058290340237	77.8806	1.5	15.1755348326934	9.39514504525412	7202.58320596026
JP	Japan	1995	6003.197	80.1380671112226	81.4402795977186	192619745041.406	1.285e+09	42522.0665906054	5.7	4.43116e+11	32934.9957187369	14121728	43.7525739236352	125439000	34.320169983036	78.016	1.422	14.9286889742183	9.43841990927861	7364.89449054919
JP	Japan	1996	6154.734	79.9393104802661	81.1893661220153	225593999841.775	8.33e+08	37421.6738577112	5.5	4.10901e+11	33725.9149800901	13668175	44.1694669858945	125761000	34.3575011854437	78.1426	1.425	14.8120713305898	9.58652198217253	7519.41380873244
JP	Japan	1997	6061.497	79.2750391228444	80.2914750199656	226679063206.147	8.4e+08	34294.8989766588	5.2	4.20957e+11	34177.2655213186	13319770	44.6876890393599	126091000	34.3843313678851	78.2692	1.388	14.6886145404664	9.52987838941717	7672.87118033801
JP	Japan	1998	5809.462	78.313458470902	79.303608588181	222443310588.073	1.47e+09	30967.2880890928	5	3.87927e+11	33373.0141631697	11933530	45.2876037210441	126410000	34.4147406583271	78.3958	1.384	14.5679012345679	9.1690954829523	7691.51174748833
JP	Japan	1999	5998.905	79.5928989329531	80.557621569957	293948136560.875	1.257e+09	34998.8099717531	4.7	4.1761e+11	33283.1014782535	12282680	45.9438673054532	126650000	34.4669721287916	78.5224	1.342	14.4609053497942	9.45947021713383	7815.60994867746
JP	Japan	2000	6256.91	79.605230992321	80.491725858627	361639109821.312	4.5e+08	37291.7061580448	4.5	4.79249e+11	33967.8359060806	12796001	46.6376938483926	126870000	34.5251776171547	78.649	1.359	14.4252400548697	9.61290450855206	7973.50831559864
JP	Japan	2001	6107.225	79.4838264040534	80.3932420664478	401957625498.247	4.23e+08	32716.4186748897	4.3	4.03496e+11	34013.3333792068	12254770	47.3565670367707	127149000	34.0338478827629	80.1148	1.33	13.1495198902606	9.45557013425194	7822.81417864081
JP	Japan	2002	6085.693	81.00542094712	81.6212432061482	469618106616.761	4.46e+08	31235.5881843914	4.1	4.16726e+11	34029.7975348642	12184458	48.103726163597	127445000	33.5715236775534	81.5806	1.32	13.0672153635117	9.54726303111146	7915.66558123112
JP	Japan	2003	5451.152	83.3882309804874	84.0367707724478	673554460259.127	4.33e+08	33690.9377297154	4	4.71817e+11	34541.9546856817	10824107	48.895742251053	127718000	33.1323182517128	83.0464	1.29	12.9931412894376	9.68876078548051	7815.31185893923
JP	Japan	2004	5942.554	81.7953725936522	82.4448293461537	844667180475.16	3.54e+08	36441.5044939422	3.9	5.65675e+11	35337.0284350032	11993744	49.7597562016469	127761000	32.7683892783879	84.5122	1.29	12.9327846364883	9.85946287990858	8050.7275303105
JP	Japan	2005	6154.279	80.6867793662022	81.3865405832751	846895922794.034	3.37e+08	35781.2349805938	3.7	594940866000	35788.6819634826	12433761	50.7165553644078	127773000	32.4254722261792	85.978	1.26	12.8724279835391	9.6904736133612	8212.68969187544
JP	Japan	2006	5852.538	80.483231793656	81.2397185066022	895321272119.948	4.15e+08	34102.2061671255	3.6	646725059000	36394.7912757364	11741835	51.763762187838	127756000	32.3074468137682	86.8906	1.32	12.8148148148148	9.63791597263534	8252.95093772504
JP	Japan	2007	6062.193	82.4095239836594	83.2603390472158	973296745643.075	5.17e+08	34094.8871057682	3.5	714327036000	37179.051877372	12024850	52.8932198773327	127770750	32.1766773763605	87.8032	1.34	12.7572016460905	9.79204079180877	8489.65040903337
JP	Japan	2008	6262.576	82.0952155781079	82.9686821795366	1030762756764.54	6.41e+08	37972.2372128835	3.4	781412163000	36799.9959129567	12151108	54.1134914445213	127704040	32.053651342672	88.7158	1.37	12.6968449931413	9.45088380132688	8075.21046319286
JP	Japan	2009	4825.639	80.0980890965813	80.9820049624314	1048991124289.88	3.92e+08	39473.3629058165	3.3	580718734000	34805.5711115609	9343344	55.4347493526911	127557958	31.9314060620246	89.6284	1.37	12.6447187928669	8.62862707476079	7838.00568522742
JP	Japan	2010	4761.315	80.0609456014588	80.8430636957357	1096068589804.47	3.7e+08	43117.7682732757	3.2	769839386000	36462.3626966115	9245536	56.8592939656468	127450459	31.7765374537849	90.541	1.39	12.6008230452675	9.18565086532956	8377.64734923395
JP	Japan	2011	4910.731	88.8030423389653	89.6422546608518	1295838776760.46	2.54e+08	46134.5682388357	3.4	823183759000	36163.4585076322	9352424	58.3961328102365	127817277	31.590403349719	91.1352	1.39	12.5130315500686	NA	7847.80448733859
NG	Nigeria	1960	NA	NA	NA	3.43e+08	NA	92.8118686401026	NA	4.62e+08	506.82225675059	NA	79.9793307389351	45211614	10.43457823707	16.161	6.354	NA	0.0753488473116664	NA
NG	Nigeria	1961	742.962	NA	NA	307070650	1e+06	96.8115642989981	NA	485660000	497.1154448094	7891000	80.1284240645271	46144154	10.7431343104194	16.9504	6.351	75.5404767394622	0.089163494036536	NA
NG	Nigeria	1962	782.772	NA	NA	289024969.999429	9e+06	104.19401749536	307.2	467880000	506.46726393368	8324000	80.3311820990986	47117859	11.0811793132552	17.7398	6.346	75.6502739440254	0.0887217732028104	NA
NG	Nigeria	1963	763.709	NA	NA	210030679.994429	1.5e+07	107.329217146391	305.2	520100000	538.05141970731	8203000	80.5794868469816	48128461	11.4486403390745	18.5292	6.341	75.7600711485886	0.111164015820078	NA
NG	Nigeria	1964	717.828	NA	NA	228053519.994429	2e+06	112.933727012717	303.6	600880000	552.42966564392	8105000	80.8627286846511	49169820	11.4416155009668	19.3186	6.336	75.880848073608	0.147963283168415	NA
NG	Nigeria	1965	687.056	NA	NA	239053519.994429	1.05e+08	116.930527910125	301.8	748580000	566.78793165067	8413000	81.1735109238416	50238570	11.2397761418245	20.108	6.335	75.9906452781712	0.234157461090154	NA
NG	Nigeria	1966	607.8	NA	NA	215353489.991169	9e+07	124.021077454839	299.6	795620000	530.81162531433	6140000	81.5061296849595	51336376	11.2025706959002	20.6276	6.342	76.0565236009091	0.251436525242841	NA
NG	Nigeria	1967	693.465	NA	NA	112359199.991169	5.5e+07	99.1666736349225	297	676900000	437.36535211785	7375000	81.8614799202692	52468594	11.1703711223275	21.1472	6.359	76.1443613645597	0.244682885918384	NA
NG	Nigeria	1968	671.075	NA	NA	121194899.991159	4.7e+07	96.9582914239069	293.8	591080000	422.24631700659	7408000	82.2463359929233	53640549	11.1425983188042	21.6668	6.387	76.1443613645597	0.123667694005145	NA
NG	Nigeria	1969	611.042	NA	NA	132459199.988069	4.4e+07	120.931166958165	289.3	891100000	512.48344216108	8799000	82.6700442466715	54859202	11.1157805794868	22.1864	6.425	76.5835501828123	0.220785220317277	NA
NG	Nigeria	1970	722.875	NA	NA	223498269.971269	1.4e+07	223.506800516148	283.7	1239840000	625.74409804693	8981000	83.1362650768645	56131845	11.0905852599706	22.706	6.471	76.7482459896571	0.383738642476477	NA
NG	Nigeria	1971	709.581	-209.10081664854	5.48941927107136	431942335.9574	1.8e+07	159.811540738029	277.4	1814610000	697.94328939762	8328000	83.652399459658	57453735	11.045662937334	23.2714	6.522	76.7482459896571	0.561853828998237	28.4924905230269
NG	Nigeria	1972	654.941	-240.874223945612	6.38917411350665	390711306.54154	1.13e+08	208.644529788089	270.2	2179980000	704.09176824614	5809000	84.209109839564	58829321	11.2020745172741	23.8368	6.575	76.7482459896571	0.704174352105815	32.6367866798939
NG	Nigeria	1973	659.203	-259.590050779162	7.92799689568685	622853542.42145	9e+06	251.517904063737	262.5	3461950000	723.68107286158	8243000	84.7740768979408	60285455	11.3561931741874	24.4022	6.625	76.7482459896571	0.822384769261508	35.1992035226407
NG	Nigeria	1974	996.126	-276.384152613012	8.30953594824659	5708969937.41875	2.4e+07	401.678569542008	254.4	9204530000	783.58394906398	10285000	85.3055052685862	61857025	11.504812960853	24.9676	6.669	76.7482459896571	1.00702109420878	32.7529492406077
NG	Nigeria	1975	967.099	-207.207574908469	9.56314823657609	5665692685.7304	4.39e+08	437.012066081108	246.5	7834310000	722.35858543275	8348000	85.7786512806441	63565601	11.6437346987053	25.533	6.706	76.8580431942203	0.745623013931702	45.6378914752965
NG	Nigeria	1976	725.238	-228.672044819006	11.5115156282426	5256783771.50507	1.04e+08	554.952770304907	238.8	10566300000	765.05162997744	7161000	86.1650241835414	65426979	11.7520918466454	26.1428	6.735	76.9678403987835	0.8444073506741	51.4160985485819
NG	Nigeria	1977	932.574	-217.60965100778	13.5909973243728	4335986545.5	6.8e+07	534.448247720299	231.6	11838700000	786.97117957824	6957000	86.4831973654867	67425439	11.85136449124	26.7526	6.757	77.1325362056282	0.749982955246313	58.9836723198791
NG	Nigeria	1978	916.082	-184.828484221676	15.2653443842673	2028806093.06735	1.36e+08	525.488235031215	225.2	9937690000	719.31513834609	6004000	86.8067544249772	69512236	11.9540124698763	27.3624	6.772	77.1325362056282	0.694760991431782	60.4785609255901
NG	Nigeria	1979	1053.329	-217.526229632244	16.120661832889	5899641162.89699	8.7e+07	659.877509894001	219.8	17334100000	745.39539824546	6439000	87.2297654385595	71619219	12.0710134485435	27.9722	6.781	77.1984145283661	0.981427289789351	59.6069052358697
NG	Nigeria	1980	1086.95	-183.032928551653	17.6535312201605	10639785565.5968	4.55e+08	871.145781882764	215.4	2.5968e+10	754.95537776782	7788000	87.8038158001823	73698099	12.2112148506197	28.582	6.783	77.2807624317885	0.924784532094919	67.803648503878
NG	Nigeria	1981	1655.463	-116.795848531182	19.0728481818686	4168453297.31495	2.87e+08	791.217127531248	212.3	1.7845e+10	638.42975979707	8053000	88.5456833486365	75729574	12.3567112740719	29.233	6.779	77.2807624317885	0.870971874211256	50.7067423883832
NG	Nigeria	1982	1632.858	-96.2286770472658	20.5736043510965	1926433881.75893	6.41e+08	640.210147982306	210.3	1.2185e+10	620.77701251753	8468000	89.4029270955064	77729805	12.5252537391388	29.884	6.767	77.4597318752265	0.84398294836839	81.5774592513129
NG	Nigeria	1983	1526.016	-89.0481967489039	20.6382018325996	1251986645.47431	4.9e+07	438.363976817364	209.6	1.0357e+10	573.42106345409	8828000	90.273689906815	79729313	12.7106512883879	30.535	6.749	77.6376033466188	0.751665588790411	81.4129679005261
NG	Nigeria	1984	1266.337	-103.694598217446	18.6218062902353	1674113909.19931	3.41e+08	344.634282033598	209.5	1.1856e+10	532.38338107129	10503000	91.023415021422	81775217	12.9065481105602	31.186	6.726	77.8165727900568	0.851423347491698	61.8157943867028
NG	Nigeria	1985	1247.927	-109.10142783398	18.9305285976218	1891868246.19889	5.79e+08	338.586396201217	210.1	1.2548e+10	569.50706988065	11889000	91.5592832566482	83901572	13.1045882607033	31.837	6.698	77.9944442614491	0.833035881616139	80.1296071067655
NG	Nigeria	1986	1156.712	-105.867240953862	17.5722307564134	1349903025.1	2.23e+08	234.687029263794	211.1	5.155e+09	569.04524676631	14661322	91.8650171094227	86118046	13.2914300763201	32.526	6.664	78.3512851762794	0.853537886821074	90.5152910691912
NG	Nigeria	1987	1203.008	-91.7009989630099	18.2819697561218	1497832058.8	1.11e+08	265.13471977363	211.8	7.365e+09	550.63739842352	15917000	91.9730361419209	88412920	13.4839597505003	33.215	6.625	78.4852377658465	0.671203496050125	88.934965613623
NG	Nigeria	1988	1305.479	-99.0988197101785	18.3855065713784	932989777	5.8e+07	251.700082802821	212.4	6.875e+09	589.69855184726	16560000	91.9041974761768	90773617	13.6856266247121	33.904	6.582	78.7377713363418	0.779383187958677	86.7763151929927
NG	Nigeria	1989	1252.861	-114.921182826396	18.9748104339179	2041078372	1.5e+07	255.887208740362	212.6	1e+10	616.19623992679	18007000	91.6930130230647	93179760	13.8963090203081	34.593	6.537	78.931014416373	0.455483658682959	96.662622870031
NG	Nigeria	1990	1147.922	-113.158810502647	19.3081694551001	4128789620.6	4e+06	297.775153263573	212.5	1.3596e+10	650.17061752587	17678000	91.369680235597	95617350	14.12180895569	35.282	6.49	79.1352372168605	0.474552557668666	86.7102047902394
NG	Nigeria	1991	1094.099	-112.229524050303	20.6682163128288	4678023330.1	3e+06	278.465089812947	212.2	1.2264e+10	664.50952175427	18615000	90.9469606360548	98085373	14.3520648475953	35.9942	6.443	79.4218079207703	0.461303368851949	89.2181956630781
NG	Nigeria	1992	1163.994	-111.244836618686	21.5532835913446	1196052750	5.9e+07	325.17785065162	211.7	1.1886e+10	667.48805743485	19597000	90.4367809148846	100592242	14.3966312686371	36.7064	6.395	79.5557605103374	0.64501890712407	89.6689428594305
NG	Nigeria	1993	1153.062	-111.529085277226	20.7937089218888	1640443739.21	4.1e+07	207.017415708661	211.1	9.908e+09	666.00252988449	20090600	89.8672155643842	103144749	14.312825621898	37.4186	6.348	79.6897130999045	0.582305871915981	100.451066103229
NG	Nigeria	1994	1132.285	-118.051335307979	16.7834131376061	1649172399.361	9.5e+07	223.761359855384	210.1	9.415e+09	651.02706556698	20373200	89.2688117393967	105752796	14.2366602633584	38.1308	6.303	79.8225677174259	0.44120732278322	95.146420525846
NG	Nigeria	1995	1210.485	-118.192461393482	15.9299065186132	1709113523.70308	2e+06	259.247137535403	208.5	1.2342e+10	651.76235971539	22512600	88.6680689346938	108424827	14.166098696686	38.843	6.261	79.965304083358	0.322040393940403	91.086149484933
NG	Nigeria	1996	1220.385	-125.25304720798	16.816727353001	4329391830.45484	1.5e+07	317.534887624576	206.2	1.6153e+10	664.07214700859	21665000	88.0749816458584	111166210	14.1049206649201	39.5446	6.222	78.1305927951074	0.363611757565541	85.5205911940328
NG	Nigeria	1997	1182.778	-129.931989724922	17.8404889763809	7781250308.1695	1e+06	317.858694161504	202.8	1.5207e+10	666.32061114897	21853000	87.5040336822617	113979481	14.0466241397473	40.2462	6.187	76.7899689273911	0.352610133397607	81.6287275426355
NG	Nigeria	1998	1201.81	-123.312679054971	15.7808924958317	7298545696.70457	NA	275.045274885307	198.4	9.855e+09	663.22433491825	22040000	86.9874885818398	116867371	13.9931512817167	40.9478	6.154	78.7663186095282	0.343834088643955	76.60820914676
NG	Nigeria	1999	1239.269	-114.555271077562	16.7391833087817	5649725440.01338	NA	290.206895514609	193.3	1.3856e+10	654.97261750761	22405000	86.5599213541023	119831888	13.9435741400252	41.6494	6.125	78.8343928763574	0.373763100519621	75.4056382721768
NG	Nigeria	2000	1171.472	-122.530882492118	17.7396150312357	10099448198.3725	3.8e+07	374.22423851542	187.7	2.0975e+10	674.13236885149	21370000	86.243030113165	122876727	13.8982731421231	42.351	6.099	78.889291478639	0.644398112915231	74.1312063105327
NG	Nigeria	2001	1233.575	-123.025626534031	19.3159399519457	10646598366.1899	7e+06	380.934648681755	181.9	1.8045e+10	678.48538109839	20090000	86.0388452375377	126004992	13.8618064692178	43.0308	6.077	78.9441900809205	0.661488951167903	75.2033697204631
NG	Nigeria	2002	1255.242	-101.228544029133	19.4717582580135	7566806238.30096	6e+06	457.473650470456	175.9	1.7975e+10	672.39639033569	21373000	85.938995627656	129224641	13.8283642379989	43.7106	6.058	81.0303369676208	0.759338561443556	104.151962782392
NG	Nigeria	2003	1308.848	-118.487585657631	18.9005962878787	7415087385.93883	6e+07	510.416941198725	169.8	2.4031e+10	723.62480552675	22736000	85.9383643468229	132550146	13.7958828342686	44.3904	6.042	81.140134172184	0.702663375414162	101.425765309983
NG	Nigeria	2004	1372.827	-125.864057387402	19.0714436614707	17256543970.296	6e+06	645.925650073035	163.9	3.8631e+10	780.77639381621	24321000	86.0283276042771	135999250	13.7635884826475	45.0702	6.029	81.798917399563	0.7135859572755	123.015384276016
NG	Nigeria	2005	1421.682	-119.503186280415	20.7900738730639	28632051719.0976	NA	804.152363986137	158.2	5.0467e+10	802.78715204904	26031000	86.1984248204242	139585891	13.7283356755097	45.75	6.02	83.9948614908265	0.750050855784558	128.659135041091
NG	Nigeria	2006	1507.495	-120.373064071351	19.3108040787298	42735469032.5044	1.4e+07	1014.74558765135	152.5	5.8726e+10	831.6496644706	28864000	86.4387757195748	143314909	13.7010911485913	46.4002	6.015	85.641819559274	0.687395021825678	111.146845161797
NG	Nigeria	2007	1399.845	-115.946088737303	17.8140847019804	51907034586.96	5.5e+07	1127.27568034297	147.1	66605950000	863.52638331823	27171000	86.7369051084097	147187353	13.6695336172131	47.0504	6.015	85.641819559274	0.646862560263585	138.109692073884
NG	Nigeria	2008	1598.444	-106.97375485444	18.4709923277312	53599283556.9218	2e+07	1369.74158879592	141.9	86273500000	892.63521157937	30209000	87.0755525831005	151208080	13.6302979460442	47.7006	6.017	84.5438475136423	0.612540586455433	126.454882569767
NG	Nigeria	2009	1531.147	-108.7567807759	15.0008709883235	45509822740.47	6.4e+07	1084.99266999378	137	56741900000	931.13796496781	21267630	87.4353886357717	155381020	13.580218543882	48.3508	6.021	81.4695257858735	0.461569797907106	119.815148594082
NG	Nigeria	2010	1528.388	-121.281963411853	17.16002442604	35884925669.1873	1.85e+08	1431.60123914182	132.4	8.4e+10	980.43270957957	24656270	87.7976524792077	159707780	13.5163391354552	49.001	6.022	83.6654698771369	0.494090976657493	135.397286218618
NG	Nigeria	2011	1333.103	-117.137656122665	17.395869571927	36263658532.5856	8.2e+07	1485.97031376545	127.9	1.145e+11	1026.32696643191	22165750	88.1550110168127	164192925	13.4459649089091	49.6152	6.017	83.6654698771369	NA	148.928463269657
PK	Pakistan	1960	NA	NA	NA	327400599.994967	4.2e+07	81.4011304698956	250.8	400160000	227.63243368792	NA	79.467935572447	45540594	18.4111968410179	22.104	6.6	NA	0.310813249383616	NA
PK	Pakistan	1961	856.35	NA	NA	261302469.99647	6.7e+07	86.8713096875897	241.6	424067000	235.55107795286	6729680	79.9136338248912	46673627	18.6982618390681	22.3854	6.6	28.3844437525944	0.31403171217013	NA
PK	Pakistan	1962	857.956	NA	NA	269316858.994936	7.7e+07	88.4394361248465	232.9	406571000	240.16232071565	6941600	80.5864535699966	47864343	18.9673359021605	22.6668	6.6	28.7697177251972	0.336481459695373	NA
PK	Pakistan	1963	877.712	NA	NA	307832195.982436	1.98e+08	92.4575076677358	224.7	406608000	254.60806820998	7208300	81.4336084141723	49109360	19.2338773713053	22.9482	6.6	28.9279784142798	0.377009250375081	NA
PK	Pakistan	1964	886.536	NA	NA	254226647.982417	8.3e+07	101.784914325824	217.1	469324000	267.0448874968	7565300	82.3866740752439	50404401	19.5016616367096	23.2296	6.6	30.8037567455376	0.377653471172091	NA
PK	Pakistan	1965	886.613	NA	NA	230344687.998453	2.29e+08	113.721559289678	210.4	550458000	281.39162364856	7866500	83.3883153787298	51746670	19.768251299467	23.511	6.6	31.4744188459942	0.385998731899077	NA
PK	Pakistan	1966	840.039	NA	NA	208453005.998453	6.37e+08	121.69392322641	204.5	634119000	289.52888872298	7281250	84.4261699316085	53138320	20.0546736687393	23.7722	6.6	32.0309256953093	0.382514558232176	NA
PK	Pakistan	1967	904.234	NA	NA	165486079.998452	1.71e+08	135.646702327857	199.2	679890000	299.83162586342	8166500	85.4822812429996	54581657	20.3423844974322	24.0334	6.6	31.4718244084682	0.395241958301119	NA
PK	Pakistan	1968	1131.61	NA	NA	258389139.998439	6.89e+08	144.273053985223	194.7	292062000	310.55862305152	10791900	86.4911864263172	56074840	20.6342243389767	24.2946	6.6	31.438096720631	0.441152966285771	NA
